u0,u1,x0,x1,x2,x3,v0,v1,z0,p0,s0,m0,m1,t0,y0,f0,c0,c1,c2,c3,c4,c5
1.62143,-0.029708821,0.07881064,0.19681813,-0.360898,1.203011,0.25516573,-0.027057307,2.7242475,0.93844235,0.7129227,2.359424,6.528618,1.0,6.51931,2.3578684,0.25516573,-0.027057307,0.07881064,0.19681813,-0.360898,1.203011
0.74618924,-0.5265556,0.10042678,-0.07717767,0.011464992,-0.879606,1.5369004,0.51640886,-0.5107675,0.37501362,0.34873793,1.42108,6.0216174,1.0,6.0197144,1.4159085,1.5369004,0.51640886,0.10042678,-0.07717767,0.011464992,-0.879606
1.3713613,-0.029708821,0.7489109,0.5965822,-1.4779869,1.203011,2.2592955,1.2541186,4.8523655,0.9922506,0.8889103,3.1848896,6.8286176,1.0,6.8374023,3.1932917,2.2592955,1.2541186,0.7489109,0.5965822,-1.4779869,1.203011
0.9962581,0.9639847,-0.180583,0.19681813,-0.360898,-0.879606,-0.06639152,-0.19607058,0.7093729,0.6702626,0.26441178,2.5795972,6.617833,1.0,6.6121597,2.5863314,-0.06639152,-0.19607058,-0.180583,0.19681813,-0.360898,-0.879606
0.80870646,-1.5202491,-1.4559351,-1.4022381,0.011464992,-0.879606,1.7877835,-1.2945,-5.225557,0.0053486046,0.07303997,1.055421,5.7241397,0.0,1.0656234,5.7184596,1.7877835,-1.2945,-1.4559351,-1.4022381,0.011464992,-0.879606
1.0587753,1.295216,-0.7209864,-0.60271,1.128554,0.16170253,-2.2038283,-1.0400335,4.53632,0.9894008,0.69017106,3.9918573,7.0544567,1.0,7.052518,4.0057936,-2.2038283,-1.0400335,-0.7209864,-0.60271,1.128554,0.16170253
0.9962581,-0.029708821,0.18689133,0.5965822,-0.360898,1.203011,0.40242007,-0.3145013,2.4797187,0.92270774,0.75743175,2.1348953,6.4286175,1.0,6.4421725,2.1368885,0.40242007,-0.3145013,0.18689133,0.5965822,-0.360898,1.203011
1.0587753,0.63275355,0.42466885,0.5965822,-1.4779869,-0.879606,0.019769324,-0.67966455,-0.041893415,0.48952818,0.3307235,3.3707688,6.8853407,1.0,6.894619,3.3689063,0.019769324,-0.67966455,0.42466885,0.5965822,-1.4779869,-0.879606
-0.31660318,0.79836917,0.72729474,1.3961103,-0.360898,1.203011,1.9114954,-0.059957545,4.7537975,0.9914547,0.9175586,3.6315107,6.959849,1.0,6.9663944,3.6327527,1.9114954,-0.059957545,0.72729474,1.3961103,-0.360898,1.203011
0.12101723,1.1296003,-0.15896687,0.19681813,-0.733261,1.203011,-1.0703651,0.39359248,2.0058377,0.88140863,0.6955037,3.3944483,6.892341,1.0,6.8862348,3.3803012,-1.0703651,0.39359248,-0.15896687,0.19681813,-0.733261,1.203011
-0.19156878,-0.6921712,0.93264806,0.5965822,-1.105624,-0.879606,-0.046925656,2.0194578,-0.17873216,0.45543554,0.5486341,2.4233985,6.555371,0.0,2.3995652,6.561691,-0.046925656,2.0194578,0.93264806,0.5965822,-1.105624,-0.879606
0.5586377,-1.0234023,-2.1908839,-2.2017663,1.8732799,-0.879606,-1.6743926,0.7169204,-1.7738326,0.14506637,0.21568486,1.1649504,5.8228784,0.0,1.1642689,5.8118615,-1.6743926,0.7169204,-2.1908839,-2.2017663,1.8732799,-0.879606
-0.879258,-0.36094,-1.4559351,-1.0024741,1.500917,0.16170253,0.51968336,0.5599093,-3.3539076,0.03376744,0.25444904,2.5137968,6.5919943,0.0,2.537076,6.5819945,0.51968336,0.5599093,-1.4559351,-1.0024741,1.500917,0.16170253
0.37108603,1.295216,0.59759796,0.5965822,0.38382798,2.2443194,0.02431178,-0.88501304,4.9751754,0.9931401,0.92117125,4.4482837,7.1627183,1.0,7.159038,4.4508653,0.02431178,-0.88501304,0.59759796,0.5965822,0.38382798,2.2443194
0.30856884,-0.19532442,0.6624464,0.5965822,-1.105624,1.203011,-1.4486048,-0.22344774,0.37673214,0.5930847,0.6255029,2.208186,6.4623713,1.0,6.445653,2.2183096,-1.4486048,-0.22344774,0.6624464,0.5965822,-1.105624,1.203011
0.80870646,0.63275355,-0.9803801,-0.20294595,0.75619096,-0.879606,-1.3471282,1.8494403,1.0800802,0.74650913,0.2893637,2.2594938,6.485341,1.0,6.4893184,2.2678328,-1.3471282,1.8494403,-0.9803801,-0.20294595,0.75619096,-0.879606
-3.8800838,-1.5202491,0.35982043,-0.20294595,1.8732799,0.16170253,-0.8008998,-0.25503743,-3.4448972,0.030921398,0.7515349,1.2944301,5.928271,0.0,1.2924078,5.9398704,-0.8008998,-0.25503743,0.35982043,-0.20294595,1.8732799,0.16170253
-1.4419128,-0.029708821,-0.39674437,-0.60271,0.75619096,-0.879606,0.7310652,1.8569924,-4.003765,0.017919831,0.39796722,1.9158394,6.320356,0.0,1.9282583,6.323184,0.7310652,1.8569924,-0.39674437,-0.60271,0.75619096,-0.879606
0.49612045,-1.189018,-0.87229943,-0.60271,0.75619096,0.16170253,0.17100996,1.0299016,-2.0199172,0.11712754,0.27763572,1.3371801,5.960763,0.0,1.3214554,5.9705286,0.17100996,1.0299016,-0.87229943,-0.60271,0.75619096,0.16170253
0.30856884,0.13590677,-1.909874,-1.468695,2.6180058,-0.879606,1.3341122,-1.8720182,-0.994256,0.27007225,0.4154969,1.8522519,6.286602,0.0,1.8526111,6.2870164,1.3341122,-1.8720182,-1.909874,-1.468695,2.6180058,-0.879606
-0.9417752,1.6264471,-1.0236124,-1.4022381,1.128554,0.16170253,-0.22555369,0.7836063,-1.3188453,0.21101049,0.18718256,3.7312717,6.986949,0.0,3.7474198,6.967759,-0.22555369,0.7836063,-1.0236124,-1.4022381,1.128554,0.16170253
0.49612045,-1.6858648,1.0947691,0.5965822,-0.360898,-0.879606,0.035686567,0.8536496,-0.19055632,0.45250455,0.4464372,0.9877689,5.6578937,0.0,0.97278994,5.6664968,0.035686567,0.8536496,1.0947691,0.5965822,-0.360898,-0.879606
-0.37912038,-0.8577868,-0.15896687,-2.2017663,-0.733261,-0.879606,0.79830617,0.17111905,-5.7141757,0.003288022,0.14423734,1.3756477,5.989125,0.0,1.3667641,5.9818115,0.79830617,0.17111905,-0.15896687,-2.2017663,-0.733261,-0.879606
-0.6917064,2.2889094,-1.5207835,-1.0024741,2.245643,1.203011,0.45588642,-0.21318746,2.0430098,0.88523936,0.6234166,6.5920534,7.556065,1.0,7.558004,6.6041355,0.45588642,-0.21318746,-1.5207835,-1.0024741,2.245643,1.203011
0.74618924,0.46713796,1.1812336,0.19681813,-1.4779869,0.16170253,0.785111,1.242456,2.447032,0.9203441,0.74658626,2.346736,6.5232253,1.0,6.518765,2.3365092,0.785111,1.242456,1.1812336,0.19681813,-1.4779869,0.16170253
-1.4419128,-1.0234023,-1.6072481,-1.4022381,0.75619096,0.16170253,1.1489428,1.8649675,-9.018673,0.00012111212,0.12661403,1.4287634,6.0270095,0.0,1.4250977,6.0205436,1.1489428,1.8649675,-1.6072481,-1.4022381,0.75619096,0.16170253
0.24605164,0.13590677,0.07881064,-0.20294595,0.75619096,-0.879606,0.38474718,0.5437222,0.05438403,0.51359266,0.36153832,2.0470548,6.3866024,0.0,2.038738,6.3845463,0.38474718,0.5437222,0.07881064,-0.20294595,0.75619096,-0.879606
-0.56667197,-0.8577868,1.3109305,1.3961103,-1.4779869,1.203011,-0.4213686,-0.11749638,0.29118326,0.5722858,0.8594486,2.527388,6.5973864,0.0,2.5411565,6.597969,-0.4213686,-0.11749638,1.3109305,1.3961103,-1.4779869,1.203011
-0.879258,1.295216,0.87860775,0.5965822,-0.360898,0.16170253,-0.2352828,-0.38945735,1.2528878,0.77779937,0.51581955,3.2682564,6.854457,1.0,6.8631425,3.2735755,-0.2352828,-0.38945735,0.87860775,0.5965822,-0.360898,0.16170253
0.43360326,-0.8577868,0.98668844,1.3961103,-0.360898,0.16170253,-1.2137085,1.6868097,2.9168398,0.94867265,0.767598,1.381342,5.9932556,1.0,6.016325,1.3868017,-1.2137085,1.6868097,0.98668844,1.3961103,-0.360898,0.16170253
-3.8175666,0.9639847,-1.6288642,-1.4022381,1.8732799,2.2443194,0.90824854,-1.478509,-1.1732765,0.23626325,0.7134937,3.5255127,6.930226,0.0,3.5235868,6.914631,0.90824854,-1.478509,-1.6288642,-1.4022381,1.8732799,2.2443194
0.5586377,0.63275355,-0.5264412,0.19681813,0.38382798,0.16170253,-0.42229134,-0.04370807,1.6210077,0.83493406,0.4584804,3.0626228,6.7894716,1.0,6.788693,3.0557446,-0.42229134,-0.04370807,-0.5264412,0.19681813,0.38382798,0.16170253
1.4338785,-0.5265556,-0.67775416,-0.60271,-0.360898,0.16170253,-0.12567566,-1.1730968,0.21987762,0.554749,0.37221116,2.3526633,6.5257483,0.0,2.3535776,6.5157013,-0.12567566,-1.1730968,-0.67775416,-0.60271,-0.360898,0.16170253
-0.0040171696,-1.0234023,0.9650723,1.3961103,0.011464992,0.16170253,-0.9668412,-2.0505054,-2.2888727,0.09204871,0.69585323,1.4287634,6.0270095,0.0,1.4396045,6.0180683,-0.9668412,-2.0505054,0.9650723,1.3961103,0.011464992,0.16170253
0.058500033,-0.029708821,0.16527519,0.19681813,0.38382798,-0.879606,0.0036808103,-0.8464142,-0.2708748,0.43269235,0.33342928,1.7335232,6.220356,1.0,6.22809,1.7254643,0.0036808103,-0.8464142,0.16527519,0.19681813,0.38382798,-0.879606
-0.44163758,2.2889094,-1.2830061,-1.0024741,1.128554,1.203011,-0.57738674,0.81428885,1.817844,0.8603072,0.47291148,7.285346,7.656065,1.0,7.677844,7.287203,-0.57738674,0.81428885,-1.2830061,-1.0024741,1.128554,1.203011
-0.7542236,-1.5202491,1.1596175,0.99634624,-1.8503499,-0.879606,0.27575693,1.0021505,-1.5302033,0.17796394,0.48851138,1.055421,5.7241397,0.0,1.049913,5.719224,0.27575693,1.0021505,1.1596175,0.99634624,-1.8503499,-0.879606
1.3088441,0.13590677,0.07881064,0.19681813,-0.360898,0.16170253,1.8978082,-1.4635398,1.3827004,0.79942435,0.3610196,2.510628,6.590733,1.0,6.5890684,2.5030427,1.8978082,-1.4635398,0.07881064,0.19681813,-0.360898,0.16170253
-0.879258,0.30152237,0.72729474,0.5965822,-0.360898,2.2443194,0.5957671,1.0088993,3.6647525,0.975029,0.96355647,2.989305,6.765241,1.0,6.7794485,2.9768798,0.5957671,1.0088993,0.72729474,0.5965822,-0.360898,2.2443194
0.62115484,1.4608315,0.20850746,0.5965822,-0.360898,-0.879606,-1.9977709,0.50386256,1.5306174,0.82209665,0.28166017,3.1467557,6.816572,1.0,6.8195543,3.1445723,-1.9977709,0.50386256,0.20850746,0.5965822,-0.360898,-0.879606
0.058500033,0.13590677,-0.6345219,-0.60271,1.128554,0.16170253,0.08687521,0.25576442,0.03815537,0.5095377,0.36119264,2.2717102,6.490733,0.0,2.2789207,6.4997306,0.08687521,0.25576442,-0.6345219,-0.60271,1.128554,0.16170253
-1.6919817,1.6264471,1.0645065,0.99634624,0.011464992,-0.879606,0.85751706,-0.22721638,1.8136235,0.85979927,0.5733084,3.3622763,6.882818,1.0,6.890753,3.3680086,0.85751706,-0.22721638,1.0645065,0.99634624,0.011464992,-0.879606
0.9962581,1.6264471,0.6624464,0.19681813,-1.4779869,2.2443194,-1.3458382,-0.68818134,3.2213101,0.9616284,0.7899049,4.5951934,7.195211,1.0,7.189441,4.606536,-1.3458382,-0.68818134,0.6624464,0.19681813,-1.4779869,2.2443194
-0.44163758,-1.3546336,1.2028497,0.5965822,-0.360898,0.16170253,-0.055956967,1.4307281,0.5902044,0.64341205,0.80145556,1.2514675,5.894517,0.0,1.2356335,5.9066725,-0.055956967,1.4307281,1.2028497,0.5965822,-0.360898,0.16170253
1.3088441,1.9576783,-1.3910867,-1.0024741,0.38382798,-0.879606,1.7221525,1.0738627,-3.0949993,0.043314,0.13365938,3.8386116,7.015311,0.0,3.823606,7.0237904,1.7221525,1.0738627,-1.3910867,-1.0024741,0.38382798,-0.879606
0.5586377,-1.5202491,-0.11573459,-0.60271,0.011464992,-0.879606,0.43409106,0.3334877,-2.7994328,0.05735483,0.24235411,1.1664206,5.8241396,0.0,1.1505443,5.8178806,0.43409106,0.3334877,-0.11573459,-0.60271,0.011464992,-0.879606
-0.6917064,0.63275355,-0.89391553,0.19681813,0.75619096,0.16170253,1.1219376,-0.25926343,-0.89210206,0.29067624,0.36752707,2.5074635,6.589472,1.0,6.5649414,2.5044906,1.1219376,-0.25926343,-0.89391553,0.19681813,0.75619096,0.16170253
0.74618924,-1.0234023,0.3382043,0.19681813,-0.733261,0.16170253,-0.63865006,-0.08512198,-0.54649687,0.36667755,0.37396464,1.5790278,6.1270094,0.0,1.5930129,6.1182423,-0.63865006,-0.08512198,0.3382043,0.19681813,-0.733261,0.16170253
-1.2543613,1.1296003,-0.9371478,-0.60271,1.128554,0.16170253,-0.4323635,0.5309987,-0.28921196,0.42819682,0.34117576,3.0587623,6.7882104,1.0,6.7829785,3.0516407,-0.4323635,0.5309987,-0.9371478,-0.60271,1.128554,0.16170253
-0.37912038,0.13590677,0.5111334,-0.60271,-0.360898,-0.879606,0.29629716,0.4819747,-1.7143378,0.15260193,0.28208554,2.763235,6.686602,0.0,2.7668214,6.680038,0.29629716,0.4819747,0.5111334,-0.60271,-0.360898,-0.879606
0.18353444,-0.8577868,-0.26704755,-0.20294595,1.128554,-0.879606,0.5127876,0.70572,-1.1754596,0.23586956,0.35535607,2.2680597,6.489125,0.0,2.280772,6.485226,0.5127876,0.70572,-0.26704755,-0.20294595,1.128554,-0.879606
0.5586377,1.6264471,-1.6720965,-1.4022381,1.8732799,2.2443194,-1.3420273,-2.4924676,8.9673815,0.9998725,0.8865068,8.372988,7.795211,1.0,7.7957273,8.372794,-1.3420273,-2.4924676,-1.6720965,-1.4022381,1.8732799,2.2443194
-2.5672224,0.46713796,0.6408302,-0.20294595,-1.4779869,0.16170253,-0.5648504,-0.39963624,-3.2593534,0.03699224,0.25221726,2.346736,6.5232253,0.0,2.3686602,6.540095,-0.5648504,-0.39963624,0.6408302,-0.20294595,-1.4779869,0.16170253
-2.9423256,0.46713796,-1.3262383,-1.8020022,1.500917,-0.879606,-0.7970977,0.29450735,-4.4556785,0.011479135,0.17024562,3.1547036,6.8190947,0.0,3.1705964,6.8165183,-0.7970977,0.29450735,-1.3262383,-1.8020022,1.500917,-0.879606
0.62115484,-1.189018,0.07881064,0.19681813,-0.733261,-0.879606,1.0686955,-0.50875413,-1.9210088,0.12774912,0.26043314,1.3316679,5.956632,0.0,1.3452271,5.947145,1.0686955,-0.50875413,0.07881064,0.19681813,-0.733261,-0.879606
-0.44163758,1.1296003,1.2223043,2.1956384,-1.4779869,-0.879606,-0.63492566,-1.0375922,-1.3059369,0.21316755,0.49764138,2.7562733,6.6840796,0.0,2.75563,6.6833243,-0.63492566,-1.0375922,1.2223043,2.1956384,-1.4779869,-0.879606
-2.3171537,1.4608315,-0.22381528,-0.20294595,0.38382798,0.16170253,-1.2142023,0.4760577,-0.5624098,0.36299005,0.42395264,4.265259,7.1207027,0.0,4.239198,7.1086874,-1.2142023,0.4760577,-0.22381528,-0.20294595,0.38382798,0.16170253
0.49612045,0.13590677,-0.13735074,0.5965822,-0.360898,-0.879606,-1.5627306,0.5699203,0.40540117,0.59998465,0.27778828,2.763235,6.686602,1.0,6.6988053,2.7643392,-1.5627306,0.5699203,-0.13735074,0.5965822,-0.360898,-0.879606
-1.0668097,-0.029708821,1.4838595,1.3961103,-0.360898,1.203011,1.5544395,-0.3129829,4.495176,0.9889605,0.9478064,2.359424,6.528618,1.0,6.545761,2.3720586,1.5544395,-0.3129829,1.4838595,1.3961103,-0.360898,1.203011
