x0,x1,x2,x3,x4,x5,v0,v1,z0,p0,s0,m0,m1,t0,y0,f0,c0,c1,c2,c3,c4,c5,c6,c7
1.0515368,0.5965822,-0.733261,-0.879606,0.9962581,-1.3546336,-0.1946904,0.1997408,-0.40868577,0.3992273,0.30680278,1.1277065,5.790386,1.0,5.7899604,1.124837,-0.1946904,0.1997408,1.0515368,0.5965822,-0.733261,-0.879606,0.9962581,-1.3546336
-0.6993703,-0.60271,-0.360898,-0.879606,0.74618924,-1.5202491,0.78183556,0.70878744,-4.29063,0.01351124,0.16612534,1.055421,5.7241397,0.0,1.0498272,5.721421,0.78183556,0.70878744,-0.6993703,-0.60271,-0.360898,-0.879606,0.74618924,-1.5202491
-0.9155317,0.19681813,0.75619096,-0.879606,0.5586377,1.1296003,0.6690817,-1.0172021,0.033340093,0.5083343,0.5889922,3.046153,6.7840796,0.0,3.0509725,6.802397,0.6690817,-1.0172021,-0.9155317,0.19681813,0.75619096,-0.879606,0.5586377,1.1296003
-0.39674437,-0.60271,-0.360898,-0.879606,-0.254086,0.46713796,0.8420778,0.13499983,-2.4423618,0.07999892,0.2689539,3.1547036,6.8190947,0.0,3.1584451,6.819933,0.8420778,0.13499983,-0.39674437,-0.60271,-0.360898,-0.879606,-0.254086,0.46713796
0.013962231,0.19681813,0.011464992,1.203011,0.49612045,1.1296003,0.43111733,-0.9348329,2.8730044,0.9464957,0.8285831,3.7514455,6.9923415,1.0,6.9914055,3.7464955,0.43111733,-0.9348329,0.013962231,0.19681813,0.011464992,1.203011,0.49612045,1.1296003
-0.15896687,-0.20294595,0.011464992,-0.879606,-0.06653437,-1.8514804,0.12186035,-0.120592184,-3.1429665,0.04136931,0.17287101,0.9244533,5.591647,0.0,0.9368694,5.596098,0.12186035,-0.120592184,-0.15896687,-0.20294595,0.011464992,-0.879606,-0.06653437,-1.8514804
-0.24543142,-0.20294595,0.011464992,1.203011,0.058500033,-0.5265556,-0.11954365,-0.0902485,0.34569845,0.5855741,0.58158267,2.1375897,6.4298787,0.0,2.1363041,6.4322195,-0.11954365,-0.0902485,-0.24543142,-0.20294595,0.011464992,1.203011,0.058500033,-0.5265556
1.2460821,1.3961103,-1.4779869,2.2443194,-0.37912038,0.30152237,-1.7730546,0.31565693,1.5622474,0.8266756,0.9256043,2.704835,6.665241,0.0,2.690765,6.667176,-1.7730546,0.31565693,1.2460821,1.3961103,-1.4779869,2.2443194,-0.37912038,0.30152237
-1.0884608,-1.4022381,1.128554,0.16170253,0.80870646,-0.5265556,-0.08595974,-0.9225056,0.46884474,0.6151103,0.27230844,1.7428958,6.225748,1.0,6.2232924,1.729849,-0.08595974,-0.9225056,-1.0884608,-1.4022381,1.128554,0.16170253,0.80870646,-0.5265556
0.3706285,0.5965822,0.011464992,1.203011,-0.19156878,1.1296003,0.4393986,-1.2501626,2.5367472,0.9266781,0.8031651,3.3944483,6.892341,1.0,6.8915257,3.38767,0.4393986,-1.2501626,0.3706285,0.5965822,0.011464992,1.203011,-0.19156878,1.1296003
1.4190111,0.5965822,-0.360898,-0.879606,-1.6294644,-0.6921712,-1.7853012,-0.82387614,-4.5714183,0.01023739,0.38075557,1.4698656,6.055371,0.0,1.4761878,6.064358,-1.7853012,-0.82387614,1.4190111,0.5965822,-0.360898,-0.879606,-1.6294644,-0.6921712
1.1596175,0.99634624,-1.4779869,0.16170253,-0.8167408,1.1296003,-0.21800557,-1.2173061,-0.31312257,0.42235273,0.68111837,3.3804553,6.8882103,0.0,3.3785007,6.891486,-0.21800557,-1.2173061,1.1596175,0.99634624,-1.4779869,0.16170253,-0.8167408,1.1296003
0.44628498,-0.26379624,-1.4779869,-0.879606,0.9962581,-0.5265556,-1.3191186,1.3007387,-2.6372344,0.06678017,0.23611929,1.42108,6.0216174,0.0,1.4250219,6.0150595,-1.3191186,1.3007387,0.44628498,-0.26379624,-1.4779869,-0.879606,0.9962581,-0.5265556
1.1163852,0.5965822,-0.360898,1.203011,0.6836721,0.13590677,0.5702974,0.24878854,4.159754,0.98462856,0.91056436,2.5210207,6.594864,1.0,6.6152916,2.5213656,0.5702974,0.24878854,1.1163852,0.5965822,-0.360898,1.203011,0.6836721,0.13590677
-0.029270044,-0.60271,-0.360898,-0.879606,-0.9417752,-0.029708821,-0.49693593,-1.2687331,-2.0647445,0.11257098,0.3001958,1.9158394,6.320356,0.0,1.8976771,6.325053,-0.49693593,-1.2687331,-0.029270044,-0.60271,-0.360898,-0.879606,-0.9417752,-0.029708821
-0.15896687,-0.20294595,0.75619096,1.203011,-0.56667197,-0.19532442,1.228582,0.30888945,0.5773011,0.6404461,0.66299456,1.9980493,6.3623714,0.0,2.0007126,6.3565903,1.228582,0.30888945,-0.15896687,-0.20294595,0.75619096,1.203011,-0.56667197,-0.19532442
-2.082803,-1.8020022,1.128554,2.2443194,1.2463269,1.4608315,0.88144803,-1.0086061,2.1768544,0.8981517,0.8173154,4.752946,7.228965,1.0,7.2164674,4.751529,0.88144803,-1.0086061,-2.082803,-1.8020022,1.128554,2.2443194,1.2463269,1.4608315
0.31658816,0.5965822,-0.733261,0.16170253,0.24605164,-1.0234023,-1.400611,0.7241622,-0.44713342,0.39004254,0.42960227,1.2927985,5.9270096,0.0,1.3134181,5.918261,-1.400611,0.7241622,0.31658816,0.5965822,-0.733261,0.16170253,0.24605164,-1.0234023
-0.89391553,-0.60271,1.128554,-0.879606,-1.191844,-1.5202491,1.4256883,0.18634312,-5.3465266,0.0047420776,0.12346974,1.1664206,5.8241396,0.0,1.1616532,5.8390827,1.4256883,0.18634312,-0.89391553,-0.60271,1.128554,-0.879606,-1.191844,-1.5202491
1.3541628,0.19681813,-1.105624,1.203011,0.8712237,-0.36094,-0.1258055,-0.023432048,1.9836787,0.8790728,0.8611301,2.066642,6.3961253,1.0,6.3948503,2.0534713,-0.1258055,-0.023432048,1.3541628,0.19681813,-1.105624,1.203011,0.8712237,-0.36094
