v1,v2,x1,x2,x3,x4,u1,u2,u3,u4,z,pi,t,mu0,mu1,y,f
-1.4711199197365743,-0.11180006201693331,-0.29513614155758455,0.7109839455311464,-0.3043860902981088,1.3037140351743353,0.14835483862379625,1.002048192727828,1.5459323060081673,1.4290106113087817,5.895214305194491,0.9972549695471629,1.0,0.6925652121897952,0.9803765563773847,0.9611614718372515,0.671762944928377
-0.5316949345698768,1.5235308168994302,-1.159546288624865,0.516137337773985,-1.7004845181568815,0.6829989581590146,-0.4808719473326832,0.6648469311670234,-0.6890275871612609,0.43467041861508643,-0.3284006676483439,0.4186298161639954,0.0,-0.21640958694507262,0.7882546475684595,-0.21752389196537783,0.7989733949727397
0.643072558631453,-0.6191368617616493,-1.3187159852863695,-0.010805407684232507,-2.002562640567277,0.8009966963739147,1.5931009358115882,1.1869387280471524,0.33738532454835424,0.07909729897771325,-0.17590508634178859,0.4561367736489943,1.0,0.08317936877760543,1.3072326024288565,1.3071791334504963,0.08675836137407461
-1.3477210535806403,0.27212785927325933,0.2667585529159821,-0.943173175318988,-0.8515804121045415,-0.9981463299070167,0.5690341938063386,-0.2587034157795094,0.16120139564965402,-0.9092842343807409,-3.580073240229915,0.027117784881020075,0.0,-0.37048667813985275,0.4907165172864626,-0.361868025450183,0.4780712260686289
1.6361876150147452,-1.3865242253235686,-0.35422161812342867,0.49641421294466015,-1.7371279757009528,0.005626212454130279,-0.34802905162670084,0.4361480201291895,0.9658028477105502,0.1994370962496583,-1.6038136125496345,0.16744928459133718,0.0,-0.041993781995361745,0.5841806120042515,-0.04736228093163793,0.5850221533406327
-0.973330851883847,1.3968827457728732,-0.7211275189214356,0.3313958580312923,0.36240332393490937,-1.5817090542343784,-0.54044974978582,0.29274897668739547,-1.9284138683183434,0.7131507870281444,-1.907184427165041,0.12929749765920492,0.0,-0.3840001556972794,0.983517475333577,-0.38324501798524124,0.9986232036449404
0.21420897474408238,-1.2819480516346462,1.0360249745525998,-0.9677245013396272,0.7972877999308879,0.02100826180717427,-1.4813056961740285,-0.49523432495480085,-0.16260528369938557,0.5275274414587415,0.7374770582011825,0.6764439121536004,0.0,-0.09062766605230481,0.6737746154103204,-0.10416993039614639,0.6751598567367373
0.6492970665080533,0.03342831965638381,0.25769316600250775,0.607659113401383,0.18512656338170555,-2.4892261339674455,-0.7769221597627884,-0.370512076345965,0.25314881971761033,2.551222631498975,0.40582236375547964,0.6000857382913949,1.0,0.02727374049074783,1.7474853047307293,1.7518932099758697,0.009894693671669091
0.15646650111450938,-1.635404249871585,-1.032103538533364,-0.02358528033274561,-0.6445671733860987,-1.5473558908047012,0.5506528874785953,0.7641932530282315,-0.7077492592069576,-0.503770410183665,-3.2672035737123397,0.03671359784952834,0.0,-0.3930356764925882,0.6896843305079277,-0.39371695655788636,0.682950701868551
1.3237967104664325,2.0794011187313015,0.9580726802081688,1.1125841225117914,0.44513811638206785,-0.0843595872548,-0.16535175315665157,-1.2078498717936828,0.6498472434801696,-0.681935271958753,4.607947809899345,0.9901262018043472,1.0,0.12826820980228879,0.5918238553636,0.5844778262292499,0.14219625987316142
0.25945040634077227,-1.859260605005428,1.0393687250011234,0.1567481322739414,-0.024031393416452204,0.30036576450386093,-1.2938561951423075,-1.4518436698052724,-0.27830083459322513,-0.979727950818002,-2.5530484112020204,0.07222195712971385,0.0,-0.31640967774954165,0.7518608164060565,-0.32185943708073816,0.7423512806751277
-4.402552053119015,0.8455389934925103,0.40026671258671714,-1.4674312178205742,0.7685484364456749,-1.0933703510287414,-0.2547263951226648,0.5969433606084283,0.8486807940305667,-2.220074751562778,-5.424128764092718,0.0043895525626928954,0.0,-0.3026454264829214,1.2712388935925891,-0.3042399495411707,1.2670213937813195
0.5303478438682636,-1.43816130523189,-0.445199817925093,1.801079119810276,-0.18236014266383563,-1.0790145997553044,-0.04145131916908271,-0.07858521840927511,-2.330782643023824,-1.434787362594696,-6.617455045030201,0.0013350440638314359,0.0,-0.47388774796635436,1.5173341193888032,-0.4828477234711973,1.5033435386307026
-1.5846856599524517,-2.08920924634536,1.8245729415507908,0.19318608342249532,-0.7464602360491241,-0.5823141681654282,1.5605058018344693,1.1610828934321862,-0.3736412796567566,0.8482428280517738,0.5901941366560821,0.6434096884181706,0.0,0.4856468580525508,1.1131369375626055,0.48753622864198,1.1196035169427367
1.152874335036701,-0.25578481076541776,-0.9679939261096401,-1.8662896310458579,0.3201367212699633,-1.0319668453071424,0.04989665691641803,-2.23994193574117,-0.5775440771096118,1.841856341536272,-5.1104535093634595,0.005997163162979121,0.0,-0.558980836948846,1.7916642267222755,-0.5770663845185887,1.795863273161907
-1.810344760779692,-0.3706194093906014,-0.8790140989294344,-0.09065852359753311,-0.22002291418706116,-0.5821382498630637,-0.9900650974763039,1.0584448215026698,0.6485998346501851,-0.42038205538031626,0.14968209383946762,0.5373508132482732,1.0,-0.1844045354101072,0.48326461676740196,0.4858983497915326,-0.19102061165020132
-1.4429251499862406,-1.4368722749685814,1.2059086313615504,0.28274767749147645,-0.4207971212113838,-1.0563815465607747,-0.6216305669198219,-0.3936610939337552,-1.6249262922508414,-0.7444429276559106,-5.519491431055789,0.003991886684478861,0.0,-0.42164790495993254,0.820393551480523,-0.4145176654436369,0.8333200798729702
-1.5624403747061852,2.848507757719624,-0.12067765711493338,0.33130907011673855,2.065583504638951,-0.3106415284501681,0.4725949373563706,0.9778834895354949,0.8473506715285487,0.7404095368943816,6.1361001247371085,0.9978413259942928,1.0,0.6254765030631729,0.8666592134359723,0.8849985752015272,0.6330086261117401
1.485584742373244,0.8127167202494475,1.5416385821227983,-0.32761009748009473,-0.3216116468614115,-0.7588352995096374,0.5528372692288719,0.5250074375738574,-0.6395954661438858,0.11763059160039721,2.713441922441821,0.9378151769447216,1.0,0.0861826713163619,0.5209280161484596,0.5260215079810837,0.09301988919081325
0.8122724557760561,0.4701525795677005,-1.8707828827182602,-2.12558015840569,-0.12822117145442596,-0.44544988361388116,-0.2054622542599257,0.6389954537365102,0.3824342206100551,0.32323459279074246,-5.949764484236602,0.0025996783643330574,0.0,-0.42885401041435944,1.1167565418240106,-0.4415989070235122,1.1261654153918146
0.2266467368774701,0.3681720073070121,-0.4053447894533219,-0.0825374935580593,-0.08737987327754694,0.5082057442838935,-1.5717835376447975,-1.8029164744094568,0.8507524421868243,-1.1139355748214665,-3.8271976252151716,0.021306681485562647,0.0,-0.4631174445867414,1.015333580325606,-0.46966714069633636,1.00013230405323
-0.5542367357503916,-0.03668892622519919,0.24649252333936988,0.36702216178143365,0.7835277883691931,0.7924342317839308,-1.4932585132948573,-0.4307912690142294,1.0451303438552229,-0.5944187822384208,0.5660576240425411,0.6378529957302362,1.0,0.08951731057270537,0.6622956084327294,0.6582058845697264,0.08005410853498807
-0.6796774375299296,-0.3636135682699095,-0.8565470938652384,0.5082636294185368,1.2694024389918697,0.33311651643427403,0.1720106368176025,1.5943893060384613,0.3376488635538417,-0.06554284009678396,3.690105639259908,0.9756389166047772,1.0,0.41159268216157047,0.6755401929967324,0.6537997066512499,0.4006948864757706
0.5116840772979807,-1.7570217364423035,0.42869220338517355,-1.9169974698484882,0.5333980211616856,-0.9351398042180143,0.3444733036484274,0.5539305266583054,0.489617668582405,-1.9677515240719738,1.1177841230601946,0.7535774627409285,1.0,-0.30872213433780993,1.1943660767783628,1.1924032649069505,-0.3016390516553321
-0.4368816320674862,0.01528812502014247,-0.05816010108967658,-0.1619176640129731,0.411183596861147,-0.911253082642152,-0.2936625754744337,-0.9962759971994282,1.358310944934539,-0.5220226344299347,-1.1508638506580442,0.24033133257434763,0.0,-0.14672468913161407,0.5281717353808495,-0.16188979186512545,0.5283008973034209
-0.44155881957819804,-1.1358948415627275,-2.156338562525261,1.0374624349230377,2.1869842099286045,-1.8035941625203467,0.6821546182258726,-0.29792777020710376,1.3521895561909352,-1.1679982899435355,-0.39336588379237947,0.4029072959716003,0.0,-0.02088349574097459,2.188588577284348,-0.002421781934650369,2.1956207900790363
0.23470791889543366,1.7279150077734722,2.0805244064765875,-0.5312570794601288,2.027103008241373,0.9505305886385295,1.2919705499520384,-0.5890240352618435,0.15684347953795388,1.656569622602653,6.613609013797379,0.9986598183229497,1.0,0.8804075675908953,1.8010538630053727,1.809203424561043,0.8751187729201717
-0.27328921435176706,-1.0174031050991457,-1.1300374734487852,-1.971146578436166,0.5664372251985567,-0.6359822484245045,-0.5220493637980197,-1.4178970042591699,1.1480697362958574,-0.3075845240944494,-1.9559125281532939,0.12391008701913053,1.0,-0.533773778870835,1.1979209859088427,1.193006077693047,-0.5391330065252087
0.6809987122875486,-1.750072198801716,0.367451181319263,0.867016796022329,0.01384047172573231,0.5308362314050242,-0.1852019055067574,1.0972025151055225,-0.4148235176685771,0.17917989472765575,1.1883934578243327,0.7664536123180183,1.0,0.306937708391274,0.3263817811137988,0.30676976694939057,0.3065056454067134
1.9337334089202274,-0.5196342722872876,1.1336188875662616,0.6357501596654767,1.0716445016816596,0.33415560365635644,0.1362593982575568,-0.16470746186517646,0.5628268960599693,1.8137526106863722,7.385059740004041,0.9993799311273647,1.0,0.6904125744635595,0.8251899715636043,0.8376415951337361,0.68747773105355
0.06942059016885584,-1.9586437719243015,-1.0680452205509199,0.11940287811528916,-1.1188103262977698,1.5847950202139203,0.465354996544128,-1.0092253366540644,-2.3604278224119204,1.4149607551219399,-2.2800070890274156,0.09279235634738954,0.0,-0.24649938198992472,1.7158892423842333,-0.24628270040100503,1.7059925125392577
-0.10727525191980138,0.8091262259500458,-1.8501785707205722,0.7954176592063058,1.2374295842471623,1.0766987116704012,0.40984182108437556,1.312897913330557,-0.4841823153567436,0.7030812079099898,4.04307767228976,0.9827590680840553,1.0,0.4001257514214344,1.1708486295464426,1.1745800667477662,0.3974848844066675
-1.4020937730605951,0.6659736872949598,-0.6263088771222605,0.2787779889869108,1.08025047853696,0.8379367999969191,-0.326548372364711,0.18066767976132464,0.9718639754349643,0.16773459316062236,3.628176848278711,0.9741228440295321,1.0,0.32054678329884123,0.43137353554619196,0.4363704581482617,0.31521097354027816
-1.1451175765256516,1.302598819160763,-0.4646364212969789,0.12237589223838453,0.9195629051073103,-1.0036474701887397,0.7171754523273585,0.4447227273717061,-0.09906495541087582,-1.6010996854050616,-0.2731415298122839,0.4321360172032539,0.0,-0.12057644440711207,0.6711525056898855,-0.13434678128373057,0.6757538799920807
1.1871671545809084,-1.5897700413960436,1.4153563525583148,-0.609969455546652,0.05419386664664479,1.61271977886748,0.02729495481482272,-0.6152529923085105,0.5449928856500059,1.221444840964209,6.300755972025706,0.9981684436475098,1.0,0.45634752895578934,0.8934155507237082,0.9134650345842764,0.46550508327211465
