v1,v2,x1,x2,x3,x4,u1,u2,u3,u4,z,pi,t,mu0,mu1,y,f
0.8304827159990781,0.6272539590872372,-0.4751694531792121,-1.3117837200869964,-0.16505237863933103,1.2892928060667526,0.5998798942390726,-0.20769023241522652,-0.7962246560048024,-2.3105659661054694,-4.594755256052034,0.010003610126330354,0.0,-0.42216421326565157,1.2514700839622166,-0.42317220621843776,1.2529760199632245
-1.493525803073136,0.10806127148178216,-0.07236113122279007,-1.0393408626890381,0.2820928817675569,-0.2988809227768063,-1.7223832053022154,-0.6381004807545324,-0.03318076243646696,0.21684147515749227,-3.3095522867611513,0.035244939512729154,0.0,-0.4131641260321,0.5845336349876897,-0.425137036606957,0.5746619531703684
0.14301288126364198,1.5345816070746787,-0.6345477112690984,-1.614167889076379,2.442042213928872,-0.3174477544440096,-0.9443030795748729,-0.39873612699027416,0.1343462347936506,-0.8235080758129323,-4.724143038240058,0.008800188152765297,0.0,-0.2695402735556304,1.3524306612760573,-0.2596994111259796,1.3588846149799314
0.12302079839032772,0.2767482332273249,1.2378415522275807,0.41065525003148584,-0.6053151128108277,-0.452013880070557,-1.5787196153962508,1.3016114578991147,-1.005573841785833,-0.156424144205163,-0.5820099631629518,0.3584702324214796,0.0,-0.10599229176380634,0.9367259564898269,-0.11390171846319025,0.9408500559789194
1.9045580506131765,-2.3028099920188883,0.23533335629393007,0.19423873223715427,0.6337814380053619,-0.9902734067628629,0.4942025160310381,0.1553873593498212,-0.1356484888235297,0.09904888055245613,0.6869815317579924,0.6652951174182683,1.0,0.08575879836042112,0.22150291956793183,0.21167217689830228,0.08196275434643328
0.7379042241002766,0.9718262766887156,1.253151451576751,0.18989408069470404,-0.3480090962955696,-0.49900115823492097,0.6657200198331313,1.147639064787473,-0.5972270104810897,-0.3924600465987864,2.5289571122443313,0.9261470529360533,1.0,0.1774634131602116,0.530940545944181,0.507243535613908,0.19775661757298457
0.9250311169955273,2.228042062473479,-0.8526627389368032,-0.9398628523313868,1.1482163955484,-1.1740283278757375,1.4622290681312051,0.126400598047836,0.19824729167523178,0.24029552778946603,-2.6739585717215957,0.06452760189333046,0.0,0.026104370256026438,0.8197817776789308,0.02727006370780297,0.8090620562049647
-0.2642668616927212,0.4643666317032087,0.7009596164642413,-1.087886968034481,0.7717622625991373,-1.6158605934521892,-0.09725134676056664,0.8447665578359386,0.801477380222204,-1.2491316352966688,-1.6215835314587115,0.16498659761473064,0.0,-0.1163955908027981,0.9759061351960319,-0.12305021238693423,0.9879115254331948
-0.8012722519240161,0.526539527888535,1.7754386102050663,-0.8382916098124885,-0.9536625734505876,0.22186386115210985,0.31745462762231846,1.6478671644670995,1.3275656602218318,-1.0742903464600086,0.5599420321298942,0.6364391275288681,0.0,0.30299317424316763,1.318298115199961,0.29161657166552646,1.3228107174271015
0.3170370380343075,-1.003551375864138,0.7133867672232154,1.8694525649345008,1.277581377179669,0.6341589478458485,-2.4577224171321777,-0.5727614369343742,0.6069460768857285,-1.3314017094209976,-0.9102814954180288,0.28694223803229535,0.0,0.0924550213226766,1.8184518142559902,0.09910167056329376,1.8095467883080492
