u0,u1,x0,x1,x2,x3,v0,v1,z0,p0,s0,m0,m1,t0,y0,f0,c0,c1,c2,c3,c4,c5
0.80870646,-0.8577868,1.1596175,1.3961103,-0.360898,0.16170253,0.62813383,0.013056092,3.0540748,0.95495814,0.849445,1.5266191,6.0932555,1.0,6.099104,1.5394107,0.62813383,0.013056092,1.1596175,1.3961103,-0.360898,0.16170253
2.0590506,-1.0234023,-0.8506833,-0.20294595,-0.360898,-0.879606,-1.090118,-0.10963323,-0.30889025,0.42338565,0.22478285,1.1649504,5.8228784,0.0,1.1706078,5.8214054,-1.090118,-0.10963323,-0.8506833,-0.20294595,-0.360898,-0.879606
0.43360326,-0.6921712,0.16527519,0.19681813,0.011464992,2.2443194,-1.0454419,-0.23641524,2.1399934,0.89473,0.9234005,1.8176845,6.2677636,1.0,6.284959,1.8192979,-1.0454419,-0.23641524,0.16527519,0.19681813,0.011464992,2.2443194
0.6836721,-1.189018,-0.007653907,0.19681813,-0.360898,-0.879606,-0.98133624,-0.36700064,-1.621407,0.16501091,0.25732318,1.3316679,5.956632,0.0,1.3248763,5.94713,-0.98133624,-0.36700064,-0.007653907,0.19681813,-0.360898,-0.879606
1.0587753,0.9639847,0.9434562,0.5965822,-0.733261,0.16170253,-0.35864872,0.9924068,3.2449229,0.96249026,0.73003453,3.1637692,6.8219643,1.0,6.8469777,3.1548471,-0.35864872,0.9924068,0.9434562,0.5965822,-0.733261,0.16170253
1.3713613,-0.36094,0.72729474,0.19681813,-1.105624,1.203011,0.08973263,1.2240996,2.3381083,0.9119844,0.8995299,3.0830677,6.796125,1.0,6.7906747,3.1053627,0.08973263,1.2240996,0.72729474,0.19681813,-1.105624,1.203011
1.7464645,-1.3546336,0.40305272,0.19681813,0.011464992,-0.879606,2.063988,-0.37467307,0.8817142,0.70717734,0.4093696,1.1277065,5.790386,1.0,5.797009,1.1243111,2.063988,-0.37467307,0.40305272,0.19681813,0.011464992,-0.879606
1.2463269,0.9639847,0.25173974,0.5965822,-0.733261,0.16170253,1.4290155,2.2047396,4.1621237,0.9846644,0.8358559,2.862697,6.7219644,1.0,6.732488,2.8699799,1.4290155,2.2047396,0.25173974,0.5965822,-0.733261,0.16170253
-1.2543613,1.1296003,-0.9371478,-0.60271,1.128554,0.16170253,-0.4323635,0.5309987,-0.28921196,0.42819682,0.24957402,3.0587623,6.7882104,1.0,6.7829785,3.0516407,-0.4323635,0.5309987,-0.9371478,-0.60271,1.128554,0.16170253
-0.9417752,0.79836917,-2.7312872,-3.8008225,2.6180058,0.16170253,0.20606634,1.0874323,-8.591771,0.00018559262,0.05040526,2.6791992,6.655718,0.0,2.6789398,6.6447835,0.20606634,1.0874323,-2.7312872,-3.8008225,2.6180058,0.16170253
-0.19156878,0.30152237,-0.7209864,-0.60271,1.500917,1.203011,0.13613284,-0.21345988,1.5206896,0.82064,0.68118227,4.0185056,7.06111,1.0,7.053298,4.025754,0.13613284,-0.21345988,-0.7209864,-0.60271,1.500917,1.203011
-1.3168784,-1.5202491,0.5111334,0.5965822,0.011464992,-0.879606,-2.5775104,-1.0290514,-4.5289183,0.010677111,0.3480582,1.055421,5.7241397,0.0,1.0752574,5.7384133,-2.5775104,-1.0290514,0.5111334,0.5965822,0.011464992,-0.879606
0.12101723,0.63275355,0.31658816,0.19681813,-0.360898,1.203011,-0.30127025,-0.88075644,1.8405627,0.86301523,0.7230012,3.0753002,6.7936025,1.0,6.7924647,3.0633056,-0.30127025,-0.88075644,0.31658816,0.19681813,-0.360898,1.203011
0.37108603,0.13590677,-0.31027985,0.5965822,-0.360898,0.16170253,-0.17970344,0.32406053,0.8431868,0.69913596,0.51510257,2.510628,6.590733,0.0,2.50898,6.5852675,-0.17970344,0.32406053,-0.31027985,0.5965822,-0.360898,0.16170253
0.24605164,-1.189018,-0.61290574,-0.60271,0.38382798,0.16170253,-0.3942447,-0.7491465,-0.9198986,0.28497854,0.37299597,1.3371801,5.960763,0.0,1.3315254,5.9519362,-0.3942447,-0.7491465,-0.61290574,-0.60271,0.38382798,0.16170253
-0.37912038,-0.36094,0.75971895,0.5965822,0.38382798,-0.879606,0.8774102,0.57067794,1.1275042,0.755378,0.59539497,1.5184095,6.0878634,0.0,1.5278556,6.078704,0.8774102,0.57067794,0.75971895,0.5965822,0.38382798,-0.879606
-0.31660318,1.1296003,0.16527519,0.19681813,-1.4779869,-0.879606,-0.68383384,0.3095931,-1.2345897,0.22537914,0.24910796,2.7562733,6.6840796,0.0,2.7526958,6.672174,-0.68383384,0.3095931,0.16527519,0.19681813,-1.4779869,-0.879606
0.43360326,-0.5265556,-1.8234094,-2.2017663,1.500917,-0.879606,-0.3162947,0.030606207,-2.9874701,0.047995154,0.0844126,1.42108,6.0216174,0.0,1.4409326,6.04787,-0.3162947,0.030606207,-1.8234094,-2.2017663,1.500917,-0.879606
0.30856884,-1.189018,-0.2886637,0.19681813,0.011464992,-0.879606,-0.71579826,0.7770219,-1.4808787,0.18529473,0.22888483,1.204943,5.856632,0.0,1.2166553,5.862643,-0.71579826,0.7770219,-0.2886637,0.19681813,0.011464992,-0.879606
-0.0040171696,-1.3546336,-0.3535121,0.19681813,0.75619096,-0.879606,-0.25280416,0.39695716,-1.4712621,0.18675086,0.27244663,1.1277065,5.790386,0.0,1.1174488,5.7965207,-0.25280416,0.39695716,-0.3535121,0.19681813,0.75619096,-0.879606
-1.9420505,-0.029708821,-1.2181576,-0.60271,-0.360898,1.203011,0.71238446,1.9026754,-4.9650717,0.0069291014,0.292886,2.1348953,6.4286175,0.0,2.140785,6.428888,0.71238446,1.9026754,-1.2181576,-0.60271,-0.360898,1.203011
-0.37912038,0.63275355,-0.5696735,-0.60271,0.38382798,1.203011,2.0787745,2.3344932,-1.9231564,0.12751001,0.6348074,3.0753002,6.7936025,0.0,3.085424,6.8134503,2.0787745,2.3344932,-0.5696735,-0.60271,0.38382798,1.203011
0.18353444,-0.19532442,-0.029270044,-0.60271,0.011464992,0.16170253,-0.4148312,-0.08075594,-0.40978798,0.39896297,0.29527405,2.199083,6.4582405,1.0,6.4518666,2.1986315,-0.4148312,-0.08075594,-0.029270044,-0.60271,0.011464992,0.16170253
-0.19156878,0.63275355,1.3260617,0.99634624,-0.360898,1.203011,1.1150292,-1.1719779,3.9166079,0.9804801,0.90762794,2.7826467,6.6936026,1.0,6.694707,2.774953,1.1150292,-1.1719779,1.3260617,0.99634624,-0.360898,1.203011
-0.879258,0.30152237,0.72729474,0.5965822,-0.360898,2.2443194,0.5957671,1.0088993,3.6647525,0.975029,0.97470856,2.989305,6.765241,1.0,6.7794485,2.9768798,0.5957671,1.0088993,0.72729474,0.5965822,-0.360898,2.2443194
0.24605164,0.13590677,-0.180583,0.5965822,-0.360898,-0.879606,1.2110505,1.153279,0.026784152,0.5066956,0.5390382,1.8522519,6.286602,1.0,6.301978,1.8642035,1.2110505,1.153279,-0.180583,0.5965822,-0.360898,-0.879606
1.0587753,1.295216,-0.7209864,-0.60271,1.128554,0.16170253,-2.2038283,-1.0400335,4.53632,0.9894008,0.5077473,3.9918573,7.0544567,1.0,7.052518,4.0057936,-2.2038283,-1.0400335,-0.7209864,-0.60271,1.128554,0.16170253
1.0587753,-1.3546336,0.25173974,0.19681813,0.011464992,-0.879606,-0.64706916,0.39023623,-0.80152893,0.30969855,0.24121888,1.1277065,5.790386,0.0,1.1262356,5.774195,-0.64706916,0.39023623,0.25173974,0.19681813,0.011464992,-0.879606
0.8712237,-1.6858648,0.8353754,0.5965822,-1.105624,0.16170253,-0.15049541,2.1872947,0.85257596,0.7011072,0.8293682,1.2114577,5.8620243,1.0,5.862083,1.2167592,-0.15049541,2.1872947,0.8353754,0.5965822,-1.105624,0.16170253
0.12101723,-0.5265556,1.1596175,0.99634624,-1.4779869,0.16170253,-0.074038945,1.6849054,2.0270333,0.8836063,0.8811271,1.7428958,6.225748,1.0,6.236172,1.7467321,-0.074038945,1.6849054,1.1596175,0.99634624,-1.4779869,0.16170253
0.058500033,0.13590677,-0.6345219,-0.60271,1.128554,0.16170253,0.08687521,0.25576442,0.03815537,0.5095377,0.29781348,2.2717102,6.490733,0.0,2.2789207,6.4997306,0.08687521,0.25576442,-0.6345219,-0.60271,1.128554,0.16170253
-1.191844,-0.8577868,-0.5480573,0.5965822,1.500917,-0.879606,-0.5940447,-0.63645744,-1.4339236,0.19248807,0.4354905,2.2680597,6.489125,0.0,2.2690303,6.4872727,-0.5940447,-0.63645744,-0.5480573,0.5965822,1.500917,-0.879606
0.43360326,-1.6858648,-0.22381528,0.19681813,-0.360898,-0.879606,0.3111744,-1.2324011,-2.831967,0.05562098,0.3109597,0.9877689,5.6578937,0.0,0.98264974,5.6621556,0.3111744,-1.2324011,-0.22381528,0.19681813,-0.360898,-0.879606
0.12101723,0.30152237,-0.59128964,-0.5353032,-0.360898,0.16170253,-0.39956096,-1.2088741,-0.019878285,0.49503058,0.41850594,3.2765112,6.8569794,1.0,6.859857,3.2816918,-0.39956096,-1.2088741,-0.59128964,-0.5353032,-0.360898,0.16170253
-0.5041548,0.30152237,0.72729474,0.5965822,-0.360898,1.203011,-0.62769616,-0.4759645,1.2228855,0.77257097,0.80099076,3.636094,6.96111,1.0,6.961721,3.6336029,-0.62769616,-0.4759645,0.72729474,0.5965822,-0.360898,1.203011
-0.879258,-1.5202491,1.4406273,1.3961103,-0.360898,-0.879606,0.5422669,-1.6503077,-2.3260806,0.08898588,0.6441828,1.055421,5.7241397,0.0,1.0659064,5.7435527,0.5422669,-1.6503077,1.4406273,1.3961103,-0.360898,-0.879606
-1.6294644,-0.19532442,-0.31027985,0.5965822,-0.733261,-0.879606,-0.78527695,-0.5239574,-3.2202816,0.038409587,0.33435434,1.7930349,6.25411,0.0,1.7990993,6.24935,-0.78527695,-0.5239574,-0.31027985,0.5965822,-0.733261,-0.879606
-0.6917064,0.63275355,-0.89391553,0.19681813,0.75619096,0.16170253,1.1219376,-0.25926343,-0.89210206,0.29067624,0.40612185,2.5074635,6.589472,1.0,6.5649414,2.5044906,1.1219376,-0.25926343,-0.89391553,0.19681813,0.75619096,0.16170253
-0.9417752,-1.0234023,-1.909874,-1.8020022,2.245643,-0.879606,0.9246336,0.63754797,-7.2258134,0.00072703144,0.098032326,1.7379017,6.2228785,0.0,1.7326372,6.214785,0.9246336,0.63754797,-1.909874,-1.8020022,2.245643,-0.879606
-1.7544988,0.30152237,0.72729474,0.5965822,0.38382798,-0.879606,0.33579275,0.8109017,0.10311227,0.5257552,0.54148287,1.9791121,6.3528485,0.0,1.9936032,6.349239,0.33579275,0.8109017,0.72729474,0.5965822,0.38382798,-0.879606
0.74618924,2.1232939,1.1380014,0.99634624,-0.733261,0.16170253,-1.1439979,2.1264045,5.2490363,0.9947749,0.833847,6.7902503,7.5856876,1.0,7.5858564,6.781585,-1.1439979,2.1264045,1.1380014,0.99634624,-0.733261,0.16170253
1.3713613,-0.5265556,0.70567864,0.5965822,-1.105624,0.16170253,1.9667885,1.3767706,3.4124227,0.96809053,0.82577354,1.7428958,6.225748,1.0,6.2355657,1.7511812,1.9667885,1.3767706,0.70567864,0.5965822,-1.105624,0.16170253
-0.6917064,0.46713796,0.6624464,0.5965822,-0.733261,-0.879606,-0.51171726,-0.097985156,-0.9758483,0.27371636,0.29971203,2.1146612,6.4190946,1.0,6.4082,2.1100526,-0.51171726,-0.097985156,0.6624464,0.5965822,-0.733261,-0.879606
0.30856884,-0.029708821,0.42466885,0.99634624,-0.733261,-0.879606,-1.6260899,-0.18804215,-0.79089665,0.31197616,0.32669657,2.11733,6.420356,0.0,2.1067703,6.419994,-1.6260899,-0.18804215,0.42466885,0.99634624,-0.733261,-0.879606
1.4338785,0.46713796,0.42466885,0.5965822,-0.733261,1.203011,1.2073572,-0.4115011,3.6592503,0.9748947,0.8219342,2.8781745,6.7273564,1.0,6.710254,2.873731,1.2073572,-0.4115011,0.42466885,0.5965822,-0.733261,1.203011
0.93374085,2.1232939,0.14365906,0.19681813,-1.4779869,1.203011,0.3794752,-0.77798474,3.0239296,0.95364356,0.62641406,6.818358,7.589819,1.0,7.5881033,6.837476,0.3794752,-0.77798474,0.14365906,0.19681813,-1.4779869,1.203011
